,FIGHTER,DOB,HEIGHT,REACH,STANCE,FIGHTER_ID
3024,Blair Tugman,,182.88,177.8,,63f8775391301891
3025,Tai Tuivasa,1993-03-16,187.96,190.5,SOU,c62fbc117d57b943
3026,Zubaira Tukhugov,1991-01-15,172.72,172.72,ORT,aceffa19749c4dc0
3027,Teila Tuli,1969-06-14,182.88,182.88,ORT,96eff1a628adcc7f
3028,Albert Tumenov,1991-12-26,180.34,185.42,ORT,ff6a1f63c254127e
3029,Ricky Turcios,1993-06-05,175.26,180.34,ORT,cd3d7e37ff2d679c
3030,Wellington Turman,1996-07-22,182.88,182.88,ORT,4dcfb28c011c11b2
3031,Courtney Turner,,187.96,187.96,,56f4b81ec4db61af
3032,Jalin Turner,1995-05-18,190.5,195.58,SOU,4d8fa64202cee4c1
3033,Austin Tweedy,1990-09-25,175.26,172.72,ORT,885adaff8fe15cf7
3034,Marcin Tybura,1985-11-09,190.5,198.12,ORT,c9cf753cfdf77fc2
3035,James Wade,1972-02-08,177.8,177.8,,6291decf7f3b6608
3036,Chris Wade,1987-09-30,177.8,177.8,ORT,c8097968da5e5f13
3037,Neil Wain,,177.8,177.8,ORT,6b7bc7eaf2465387
3038,TJ Waldburger,1988-04-25,180.34,190.5,ORT,8f2939f5fd9cca1e
3039,Chase Waldon,1986-09-19,185.42,190.5,ORT,aeb6c57b9bd8bc3a
3040,Andre Walker,1972-11-22,180.34,180.34,SOU,18944a1a6ac1becf
3041,Herschel Walker,1962-03-03,185.42,193.04,ORT,bd92e38aef641673
3042,Donny Walker,1980-01-04,175.26,180.34,,e6147d5ab3685899
3043,Johnny Walker,1992-03-30,198.12,208.28,ORT,c21f26bbde777573
3044,Ben Wall,1989-03-25,177.8,185.42,ORT,1ad381c8994c4e5b
3045,Crafton Wallace,1975-11-10,182.88,182.88,ORT,bf41b5131545da12
3046,Rodney Wallace,1981-11-21,175.26,182.88,SWI,b9415726dc3ec526
3047,Jeremy Wallace,1987-02-13,175.26,175.26,,b87c3f460709f74c
3048,Randall Wallace,1989-03-01,180.34,185.42,ORT,95cf6be9071e68b0
3049,James Wallace,1992-11-17,177.8,175.26,ORT,4078de7181a19142
3050,Jim Wallhead,1984-03-14,177.8,187.96,ORT,0c670b443c3d269f
3051,Cory Walmsley,,182.88,182.88,ORT,83c6c3e0f8bde8ee
3052,Richard Walsh,1988-12-01,182.88,185.42,ORT,303a05a7aa3ff761
3053,Patrick Walsh,1988-11-28,180.34,180.34,,b4c96c3d9139bf0e
3054,Erick Wanderlei,,185.42,185.42,ORT,d57e6a8971b6d2bd
3055,Dimitiri Wanderley,,,,ORT,a1d6b308781aa2f5
3056,Andy Wang,1977-05-28,167.64,167.64,ORT,476414d2f18cd059
3057,Sai Wang,1986-01-14,182.88,182.88,SOU,efb9a43415a56d34
3058,Anying Wang,1991-04-04,182.88,187.96,ORT,69e8c632135af48b
3059,Curt Warburton,,182.88,185.42,ORT,2721bb808bb2523c
3060,Brennan Ward,1988-06-28,177.8,180.34,,67cd6495280b0a57
3061,Charlie Ward,1980-12-17,180.34,185.42,ORT,e81dd0bb8a64b550
3062,Terrion Ware,1986-03-31,172.72,180.34,ORT,ba5e253af86db1a8
3063,Joe Warren,1976-10-31,167.64,175.26,ORT,c0c1bc0766df4c00
3064,Brian Warren,1974-06-05,182.88,190.5,ORT,c4c4c7dd26c15d91
3065,Merritt Warren,,177.8,177.8,SOU,1e47dba648ea438c
3066,Idris Wasi,1989-12-11,182.88,182.88,,8a19676a3388845a
3067,Kengo Watanabe,1976-01-31,193.04,193.04,ORT,2abe38b81d68a24a
3068,Kazuhisa Watanabe,1983-05-18,167.64,167.64,,951ffadfc4e917ea
3069,Ron Waterman,1965-11-23,187.96,187.96,ORT,efaf544314bb5c2e
3070,Andy Waters,1985-02-08,182.88,182.88,,103e2e67919379c5
3071,Dominic Waters,1989-04-11,185.42,200.66,ORT,2de91c2244ad7e89
3072,Michelle Waterson,1986-01-06,160.02,157.48,ORT,eb04b9d31e938edb
3073,Sam Watford,,177.8,193.04,,1836639ecf9b6e7f
3074,Blake Watkins,,187.96,193.04,,117580b232409824
3075,Kyle Watson,1979-08-09,182.88,177.8,SOU,d7b2c0b53883ee80
3076,Maka Watson,1984-09-22,175.26,175.26,,a31dfd9e8b2dc6ca
3077,Walel Watson,1984-07-16,180.34,190.5,ORT,92aafa8f4b26269b
3078,Tom Watson,1982-07-13,185.42,185.42,ORT,6809c31286b08d97
3079,Enrique Watson,1978-08-25,175.26,175.26,,a99d4aa689bdca18
3080,Brok Weaver,1991-12-05,182.88,185.42,SOU,7c9f96f9a6a5cd50
3081,Jonavin Webb,1989-04-28,177.8,180.34,ORT,f40ec51dd4de47c3
3082,Stephanie Webber,,167.64,167.64,,d44a84409bf0da64
3083,Royston Wee,1986-11-15,170.18,170.18,ORT,b9c03e7a4557e542
3084,Daniel Weichel,1984-11-22,177.8,177.8,,7b9dade6bedaabbe
3085,Chris Weidman,1984-06-17,187.96,198.12,ORT,3a8176e15b9887c1
3086,Mark Weir,1967-09-19,187.96,187.96,SOU,9ccdd2ce45903f34
3087,Christian Wellisch,1975-09-13,187.96,195.58,ORT,f1b2a4365799c48b
3088,Jeremiah Wells,1986-10-30,175.26,190.5,,d66a46de8d705353
3089,Fabricio Werdum,1977-07-30,193.04,195.58,ORT,492b202d2064e7a9
3090,Mike Wessel,1977-12-02,182.88,180.34,ORT,b51841e7c594090d
3091,Dustin West,1979-07-26,180.34,182.88,,5f5763b3a4de8dd4
3092,Sheldon Westcott,1984-08-20,185.42,180.34,SOU,ec2d13a87d3d9541
3093,Aaron Wetherspoon,1979-01-11,170.18,170.18,,1ce7998e0a215caa
3094,Coty Wheeler,1978-10-11,167.64,170.18,ORT,e57f0b06ea39e360
3095,Vernon White,1971-12-03,182.88,182.88,SOU,12458872d6afae1b
3096,Steve White,,180.34,180.34,,d181689653115b6a
3097,Alex White,1988-10-22,182.88,180.34,SOU,c17041f1bb5768d8
3098,Craig White,1990-07-01,187.96,193.04,ORT,3dd949593346dbc3
3099,Robert Whiteford,1983-04-12,175.26,175.26,SOU,1dafccb62a0f98ec
3100,Mike Whitehead,1981-06-29,185.42,185.42,ORT,22d1e00e1aabb7c9
3101,Garett Whiteley,1980-12-13,182.88,182.88,ORT,129537073431e52e
3102,Mitch Whitesel,1981-07-12,175.26,175.26,,b6debbda44d4a5a0
3103,Emily Whitmire,1991-05-24,165.1,160.02,ORT,b3d21b2610dcfaeb
3104,Robert Whittaker,1990-12-20,182.88,185.42,ORT,e1147d3d2dabe1ce
3105,Adam Wieczorek,1992-02-05,195.58,205.74,ORT,efa1f6b42c86793c
3106,Orlando Wiet,,177.8,177.8,SOU,a6c2f5381d575920
3107,Jonathan Wiezorek,1978-02-10,190.5,190.5,SOU,60884f31ead1609c
3108,Justin Wilcox,1979-03-12,167.64,172.72,ORT,4a482a0100cfcd0a
3109,Joe Wilk,1982-04-12,175.26,172.72,,781014fb7e8e647a
3110,Aaron Wilkinson,1987-01-31,177.8,182.88,,338a11d3674eb2d4
3111,Mike Wilkinson,1987-09-15,170.18,167.64,ORT,cfaf010d5b389c09
3112,Rob Wilkinson,1992-02-22,190.5,203.2,ORT,826475cc758e60e6
3113,James Wilks,1978-05-04,185.42,190.5,ORT,852454c572675334
3114,Tedd Williams,1969-12-19,185.42,185.42,ORT,b63e800c18e011b5
3115,Pete Williams,1975-07-10,190.5,190.5,ORT,6291ac0a3726732f
3116,Rubin Williams,1976-04-09,185.42,185.42,ORT,6f812143641ceff8
3117,Carter Williams,1980-03-30,185.42,185.42,ORT,b8e2f10efb6eca85
3118,Patrick Williams,1981-09-07,172.72,185.42,ORT,39330403ad27c2bb
3119,Tim Williams,1986-07-03,187.96,193.04,ORT,990bd63726a577f8
3120,Jordan Williams,1990-10-13,185.42,190.5,SOU,e26bd53b751d61d9
3121,Cole Williams,1983-12-15,182.88,185.42,ORT,f9a20a17d712ef7c
3122,Khaos Williams,1994-03-30,182.88,195.58,ORT,2558ae2e5671e318
3123,Karl Willis,,,,,95883dbdab4fcf0f
3124,Justin Willis,1987-07-19,185.42,198.12,SOU,ce1e867808ef5fce
3125,Chris Wilson,1977-06-07,185.42,190.5,ORT,a56607a451e4c70d
3126,Greg Wilson,1988-10-02,177.8,177.8,,9cc84087ee768342
3127,Jonathan Wilson,1987-07-17,187.96,190.5,SOU,cd01f0b768a32475
3128,Sean Wilson,1982-10-20,172.72,173.99,,b8e6393c39cb9740
3129,Matt Wiman,1983-09-19,177.8,172.72,ORT,eb29176b03dfa888
3130,Eddie Wineland,1984-06-26,170.18,175.26,ORT,fc9a9559a05f2704
3131,Deron Winn,1989-06-13,167.64,177.8,ORT,483a953b18d73bb3
3132,Andre Winner,1981-11-09,180.34,185.42,ORT,b45d6b73f4ca4467
3133,Eric Wisely,1984-07-25,172.72,177.8,SOU,53f84637dfffab7a
3134,Keith Wisniewski,1981-10-25,182.88,190.5,ORT,cd12227edd3f134b
3135,Jason Witt,1986-11-07,177.8,177.8,ORT,5f3805dda9661cba
3136,Travis Wiuff,1978-03-15,190.5,187.96,ORT,7f9f528cb72a6ed1
3137,Ray Wizard,,,,,ea0ad155451ed1f5
3138,Danyelle Wolf,1983-09-08,180.34,177.8,ORT,a7e3f02fe2b2fe30
3139,Brandon Wolff,1975-10-18,175.26,175.26,ORT,aa79d5399571068e
3140,Xue Do Won,,170.18,170.18,,daa89f01e1c0f42a
3141,Nathaniel Wood,1993-05-08,167.64,175.26,ORT,329e403448756217
3142,Tyron Woodley,1982-04-07,175.26,187.96,ORT,effd9de9937996f8
3143,Salvador Woods,1985-02-05,180.34,180.34,,8de471543d9c933e
3144,Sean Woodson,1992-06-07,187.96,198.12,ORT,4682bc59d5f55145
3145,Cal Worsham,2018-11-28,180.34,180.34,ORT,de3ed2e152520c8d
3146,Hunter Worsham,,,,,8fb808fc2e145bd6
3147,Khama Worthy,1986-10-15,180.34,187.96,ORT,78e501478a36a018
3148,Eric Wray,,182.88,182.88,ORT,eb6edce3028f05c0
3149,Justin Wren,1987-04-27,187.96,185.42,ORT,e78f601035d677f2
3150,JW Wright,1976-01-12,,,,2a0b19a96f848eff
3151,Chris Wright,1985-06-28,175.26,177.8,,7182146226dabe22
3152,Jordan Wright,1991-10-07,187.96,195.58,ORT,c878270af633eb11
3153,Marcin Wrzosek,1987-10-14,175.26,177.8,,aac6edb0d5e0b7e9
3154,Wu Yanan,1996-04-18,172.72,167.64,ORT,fdbefee0827e1567
3155,Yusup Saadulaev,1985-03-31,167.64,167.64,,b1669a810fae4220
3156,Song Yadong,1997-12-02,172.72,170.18,ORT,efb96bf3e9ada36f
3157,Jamie Yager,1983-11-29,185.42,185.42,ORT,85248da6e9e2f7e7
3158,Eddie Yagin,1979-03-23,170.18,175.26,ORT,cc84b68f862b466f
3159,Rani Yahya,1984-09-12,167.64,170.18,ORT,94527830000ab715
3160,Alexander Yakovlev,1984-07-18,190.5,187.96,SOU,d06f8869449ba7bd
3161,Keiichiro Yamamiya,1972-07-12,180.34,180.34,SOU,6014d25e73b669c9
3162,Kenichi Yamamoto,1976-07-11,182.88,182.88,ORT,9f488f520ed25bbf
3163,Yoshihisa Yamamoto,1970-07-04,187.96,187.96,SOU,eed2b71d77d95416
3164,Atsushi Yamamoto,1980-10-02,167.64,167.64,ORT,351264d11286d09a
3165,Norifumi Yamamoto,1977-03-15,162.56,167.64,SOU,4834ff149dc9542a
3166,Hiroko Yamanaka,1978-10-24,180.34,180.34,,283645128ae57eda
3167,Goiti Yamauchi,1993-01-05,177.8,187.96,,9e1a7101fefe9746
3168,Takeshi Yamazaki,1977-05-25,172.72,172.72,SOU,d1d20e651e6cbc02
3169,Yan Xiaonan,1989-06-16,165.1,160.02,ORT,c41d426cc7326d1b
3170,Petr Yan,1993-02-11,170.18,170.18,SWI,d661ce4da776fc20
3171,Adam Yandiev,1988-08-07,175.26,187.96,ORT,0a95c474e61a6c44
3172,Adrian Yanez,1993-11-29,170.18,177.8,ORT,0232cabbc30a2372
3173,Dongi Yang,1984-12-07,177.8,185.42,SOU,aed06011bf62237b
3174,Jianping Yang,1988-11-27,170.18,165.1,ORT,d3c554d6e11fc9d6
3175,Masutatsu Yano,1975-07-11,175.26,175.26,ORT,d56caaa5e123f518
3176,Hu Yaozong,1995-04-07,190.5,182.88,ORT,f1175ea3aafbf351
3177,Emmanuel Yarborough,1960-09-05,203.2,203.2,SWI,2299605af59fd309
3178,Cale Yarbrough,1986-12-27,185.42,185.42,ORT,a0b91014e9d16a76
3179,Tadao Yasuda,1963-10-09,193.04,193.04,ORT,49e7e05f902479ca
3180,Yoshiaki Yatsu,1956-07-19,185.42,185.42,ORT,620be7e0712d431b
3181,Chris Yee,,175.26,175.26,,920632ca1b78fae5
3182,Ashley Yoder,1987-10-20,170.18,175.26,SOU,b4c6c904a9ffc5e8
3183,Hirotaka Yokoi,1978-06-08,180.34,180.34,ORT,35585d970300d45a
3184,Kazunori Yokota,1978-04-03,172.72,172.72,ORT,a8e8587a06e73c87
3185,John Yoo,,175.26,175.26,,40eb2aef4d5577d4
3186,Sanghoon Yoo,1990-01-18,182.88,187.96,ORT,00b490982afd1b17
3187,Dong Sik Yoon,1972-08-24,182.88,182.88,ORT,ad99fa5325519169
3188,Yoshiyuki Yoshida,1974-05-10,180.34,177.8,SOU,ab8900ae1f1dfd4c
3189,Hidehiko Yoshida,1969-09-03,180.34,180.34,ORT,2eae41f61776c60f
3190,Kaitlin Young,1985-09-15,175.26,172.72,ORT,79ff6545b0abc685
3191,Artenus Young,1980-07-16,,,,8d4943a9ce9f521b
3192,Trenell Young,1976-06-19,167.64,167.64,ORT,bf5183e1c1afc3b2
3193,Jason Young,1986-06-28,175.26,185.42,ORT,f59e9e49ef85b469
3194,Shane Young,1993-07-31,172.72,182.88,ORT,4cd8b03aee1d0138
3195,Shanna Young,1991-02-20,170.18,165.1,ORT,568bbad0eaced57c
3196,Besam Yousef,1985-03-25,180.34,180.34,ORT,98ec9f385cca47fc
3197,Han Ten Yun,,180.34,180.34,,67ec58d7cf599835
3198,Rob Yundt,1980-05-05,185.42,185.42,ORT,42078a86d3dd037b
3199,Sodiq Yusuff,1993-05-19,175.26,180.34,ORT,94426bb170c88115
3200,Gilbert Yvel,1976-06-30,187.96,195.58,ORT,d29b5c4f22c6357d
3201,Pete Sabala,,160.02,160.02,,7956f026e2672c47
3202,Amir Sadollah,1980-08-27,177.8,190.5,ORT,2650e2f846a30f64
3203,Frankie Saenz,1980-08-12,167.64,167.64,ORT,9ba2226646046b63
3204,Saparbeg Safarov,1986-10-14,185.42,198.12,ORT,88d7b6d8230e1f3f
3205,Tarec Saffiedine,1986-09-06,177.8,177.8,SWI,0749d968e932df53
3206,Jason Saggo,1985-11-23,180.34,180.34,ORT,4ac1ecf8ce59ef23
3207,Ovince Saint Preux,1983-04-08,190.5,203.2,SOU,50db8711c70196cd
3208,Lukasz Sajewski,1990-11-27,172.72,180.34,ORT,fb41432b622992a9
3209,Yukio Sakaguchi,1973-07-26,175.26,175.26,ORT,94a5aaf573f780ad
3210,Augusto Sakai,1991-05-09,190.5,195.58,ORT,441eacbe20e0e80b
3211,Alessio Sakara,1981-09-02,182.88,182.88,ORT,7f955f71fa2ce7ac
3212,Wataru Sakata,1973-03-11,175.26,175.26,SOU,d7907a9a968e4d29
3213,Gokhan Saki,1983-10-19,182.88,185.42,ORT,4690d47bf725fd98
3214,Kazushi Sakuraba,1969-07-14,182.88,182.88,SOU,9b5b5a75523728f3
3215,Hayato Sakurai,1975-08-24,170.18,170.18,ORT,85e26e2468b4e82f
3216,Ryuta Sakurai,1971-09-18,170.18,170.18,ORT,ff9578cdbfabd323
3217,Justin Salas,1982-03-13,172.72,177.8,SOU,9b198c73e3d0d289
3218,Ivan Salaverry,1971-01-11,182.88,182.88,ORT,394f55ebca199124
3219,Roman Salazar,1988-02-21,170.18,170.18,ORT,72c4b253d2f5ebf2
3220,John Salgado,,177.8,177.8,,3e36811b7bc1f6ad
3221,Muslim Salikhov,1984-06-09,180.34,177.8,ORT,447f9858ae78f921
3222,Gabriel Salinas-Jones,1984-11-20,185.42,190.5,,74d5f71eeb0c66c7
3223,Brandon Saling,1986-01-28,177.8,182.88,,a049aa06508b9c7b
3224,Sean Salmon,1977-09-11,177.8,177.8,SOU,7c0847d3854a95f2
3225,Boston Salmon,1990-11-20,175.26,175.26,SOU,98e946879ba20c0f
3226,John Salter,1985-03-21,185.42,187.96,SOU,010986ee359fb863
3227,Josh Samman,1988-03-14,190.5,200.66,ORT,9deff9e3e8d94d47
3228,Johnny Sampaio,1975-09-11,172.72,172.72,ORT,b23388ff8ac6637b
3229,Josh Sampo,1984-07-24,162.56,162.56,ORT,f65dcb22dada2223
3230,Josh San Diego,1985-03-08,177.8,180.34,,983e281d257c24dc
3231,Diego Sanchez,1981-12-31,177.8,182.88,SOU,82e7929bf6c2b689
3232,Eddie Sanchez,1982-11-04,187.96,187.96,ORT,7f0b4a75ef3039a3
3233,Julian Sanchez,,190.5,190.5,ORT,c6da1c24fe473418
3234,Bobby Sanchez,1989-12-15,170.18,170.18,ORT,6a0047ac8c99fece
3235,Donald Sanchez,1984-08-18,177.8,177.8,,bb140b121283acbb
3236,Joby Sanchez,1991-06-24,167.64,172.72,ORT,b12fc8a41e82d3a2
3237,Emmanuel Sanchez,1990-08-11,175.26,193.04,ORT,243a336eaa2d2eb4
3238,Erick Sanchez,1990-10-04,177.8,177.8,,ef3663798164adf0
3239,Andrew Sanchez,1988-04-08,185.42,187.96,ORT,fccf811c1e8b01c7
3240,Robert Sanchez,1986-03-05,167.64,167.64,ORT,546f8599a63c29da
3241,Jesse Sanders,,182.88,182.88,ORT,59aaf2730b84698a
3242,Luke Sanders,1985-12-12,167.64,170.18,SOU,96428b9e9bd048ea
3243,Jerrod Sanders,1979-10-01,172.72,182.88,ORT,12f1b140e248bdb9
3244,Cory Sandhagen,1992-04-20,180.34,177.8,SWI,65f09bacd3957381
3245,Hugo Sandoval,,175.26,175.26,,9d51bcc281aa0514
3246,Raul Sandoval,,165.1,165.1,,f9ad10f6a49e5452
3247,Joseph Sandoval,1986-05-11,170.18,167.64,SOU,696002b59f09d73b
3248,Hector Sandoval,1986-07-19,157.48,162.56,ORT,449c890bd90f3374
3249,Chris Sanford,1968-03-12,180.34,180.34,ORT,29f935654825331b
3250,Roldan Sangcha'an,1990-12-04,162.56,162.56,ORT,57887765f831e228
3251,Yuhi Sano,1965-02-02,180.34,180.34,ORT,4c12aa7ca246e7a4
3252,Jonathan Santa Maria,,175.26,175.26,,3143e5daff9e5b71
3253,Duda Santana,1996-01-10,170.18,185.42,ORT,d6ead04919a894b1
3254,Sean Santella,1984-10-25,165.1,165.1,,39792c2f42c9f527
3255,Jorge Santiago,1980-10-09,185.42,190.5,ORT,f8dc544e7077d014
3256,Mike Santiago,1989-07-28,177.8,175.26,ORT,bc656db347f31e19
3257,Will Santiago,1983-02-08,170.18,179.07,ORT,4920292f5d9b76df
3258,Richie Santiago,1992-10-10,170.18,170.18,SOU,9f95d6b5b459cc6b
3259,Jose Santibanez,1980-01-18,,,,8299206ccebc44a7
3260,Art Santore,1972-10-26,187.96,187.96,,012fc7cd0779c09a
3261,Adriano Santos,,,,,c6e6926a81adcd00
3262,Paulo Santos,,,,,7ca4c3f8aa8bacae
3263,Evangelista Santos,1977-12-12,177.8,193.04,ORT,99bf06f20491cb54
3264,Luis Santos,1980-01-02,185.42,184.15,SOU,7701377be464d2ef
3265,Iliarde Santos,1980-09-25,165.1,170.18,ORT,14aa21bc82cac57d
3266,Leonardo Santos,1980-02-05,182.88,190.5,ORT,9c65736747ca92ec
3267,Thiago Santos,1984-01-07,187.96,193.04,ORT,dea070ed4a2a8281
3268,Bruno Santos,1987-07-17,175.26,175.26,ORT,da1d8d76404bb6b5
3269,Andre Santos,1981-01-08,182.88,187.96,,5b5b78116d1fc3eb
3270,Gleristone Santos,1988-08-20,175.26,180.34,,d12ee718fb35c35c
3271,Taila Santos,1993-06-22,167.64,172.72,ORT,f7467152fd9f18a2
3272,Marilia Santos,1992-12-12,162.56,171.45,ORT,4cb79988b2a9bd07
3273,Nick Sanzo,,175.26,175.26,,1d147d4163a6989b
3274,Bob Sapp,1974-09-22,195.58,208.28,ORT,9f3d6ddef3d3cccc
3275,Daniel Sarafian,1982-08-21,175.26,185.42,ORT,7e47047d0971d566
3276,Diego Saraiva,1982-04-23,167.64,167.64,ORT,4f4dac51adc1af4f
3277,Harris Sarmiento,1983-09-09,175.26,175.26,ORT,026b4f7049085842
3278,Alexander Sarnavskiy,1989-01-17,180.34,179.07,,2097b1a5ff47dfb0
3279,Yuki Sasaki,1976-09-12,187.96,187.96,ORT,e5c38954c006f15c
3280,Kyosuke Sasaki,1979-10-07,170.18,170.18,SOU,23bd78c3f89bdb54
3281,Yuta Sasaki,1989-10-07,177.8,180.34,SOU,7c3c48cf54a2848e
3282,Paul Sass,1988-08-04,182.88,185.42,ORT,7b143a54451263d9
3283,Masaaki Satake,1965-08-17,185.42,185.42,ORT,f4a031ac205ac580
3284,Takenori Sato,1985-06-08,177.8,180.34,SOU,276c60b14b571dd4
3285,Takashi Sato,1990-06-09,177.8,185.42,SOU,8abac218746e04ca
3286,Jeimeson Saudino,1991-03-05,167.64,162.56,,f6f9d41669dd3eaa
3287,Tom Sauer,1970-11-11,185.42,185.42,,36ab6af06e312b41
3288,Townsend Saunders,1968-07-16,165.1,165.1,ORT,20bd6c3e03c46ee6
3289,Ben Saunders,1983-04-13,187.96,195.58,ORT,484acc7b0f856ce9
3290,Chad W. Saunders,,177.8,177.8,ORT,4fe9492959834bf7
3291,Chris Saunders,1986-03-11,172.72,175.26,,b35a159f525764eb
3292,Lumumba Sayers,1978-06-30,182.88,185.42,,402ea3b5ee233852
3293,Matt Sayles,1994-02-21,170.18,172.72,ORT,5b8ba8f5512893b1
3294,Brandon Sayles,1981-04-23,195.58,201.93,,72b7c071910990b1
3295,Mark Scanlon,,175.26,175.26,ORT,771b60ff889661c8
3296,Eric Schafer,1977-09-20,190.5,193.04,ORT,f59f1d3a2ff13edd
3297,Kerry Schall,1971-08-09,187.96,187.96,ORT,030f08370fd1c2bb
3298,Eric Schambari,1978-04-22,180.34,185.42,ORT,66e981516e2476d1
3299,Brendan Schaub,1983-03-18,193.04,198.12,ORT,89a407032911e27e
3300,Matheus Scheffel,1992-04-11,187.96,187.96,,a296ad1d238d97df
3301,Antonio Schembri,1974-06-01,175.26,175.26,ORT,a3244e3238541482
3302,Fabiano Scherner,1972-06-30,190.5,190.5,ORT,0bc7e61d204f2137
3303,Samy Schiavo,1975-12-24,172.72,172.72,ORT,1208ffc5be6e31ad
3304,Pat Schilling,1988-08-28,172.72,175.26,ORT,de12bd65e2f46478
3305,Joe Schilling,1984-01-13,190.5,193.04,,f41fad444939056b
3306,Semmy Schilt,1973-10-27,208.28,208.28,ORT,d5ed14b2153c6ed2
3307,Adam Schindler,1983-05-19,172.72,172.72,,89ea01f5a7ada40c
3308,Daniel Schmitt,,,,,bd02e222a6166d50
3309,Colleen Schneider,1982-03-12,175.26,175.26,,aa943b9bc00cb0ed
3310,Matt Schnell,1990-01-15,172.72,177.8,ORT,67c1d46f4ed16f9e
3311,Alex Schoenauer,1976-05-05,190.5,190.5,ORT,fdfef29ba17ee525
3312,Darrill Schoonover,1985-07-18,187.96,208.28,ORT,5a558ba1ff5e9121
3313,Bob Schrijber,1965-03-03,182.88,190.5,ORT,d86e913c548c07c2
3314,Nate Schroeder,,185.42,185.42,,040426baba8a45e8
3315,Lacey Schuckman,1988-07-16,160.02,160.02,,e44c679c30403cba
3316,Mark Schultz,1960-10-26,175.26,175.26,ORT,c1684f00c626f4c0
3317,Brian Schwartz,,190.5,190.5,ORT,99c80d2bd5dbe5a9
3318,Eric Schwartz,,,,,79cbdf233e5e0496
3319,Justin Scoggins,1992-05-02,170.18,167.64,SOU,9fa568ad2bf2cb0b
3320,Brad Scott,1989-06-24,185.42,193.04,ORT,34e552520a934063
3321,Greg Scott,1987-04-05,175.26,177.8,,0b235384fe23fc9c
3322,Mike Seal,1977-07-30,193.04,193.04,ORT,0c01568b1ac77bff
3323,Matt Secor,1986-09-26,182.88,185.42,,d1ce40aca99a9b70
3324,Kenneth Seegrist,1980-10-21,182.88,182.88,ORT,55e94a9b525dcf45
3325,Neil Seery,1979-08-30,162.56,162.56,ORT,49a74b9fb2e45fdf
3326,Rony Sefo,1972-04-10,175.26,175.26,ORT,d6b68eaf4b68b160
3327,Ray Sefo,1971-02-15,182.88,182.88,ORT,646d5dbe509accd4
3328,Brendan Seguin,1976-07-03,182.88,176.53,,e4bb7e483c4ad318
3329,Stefan Sekulic,1992-02-12,182.88,190.5,SOU,348dff4e03bd18c6
3330,Pete Sell,1982-08-05,180.34,190.5,ORT,0359313549d230a1
3331,Matthew Semelsberger,1992-11-23,185.42,190.5,,4aa58269d0664b5b
3332,Andrei Semenov,1977-06-17,182.88,182.88,ORT,5f2f0da6fd6a84fd
3333,Mackens Semerzier,1980-11-03,175.26,182.88,ORT,51b1e2fd9872005b
3334,Brandon Sene,1981-05-21,180.34,180.34,,3ed134d85dfbd7b4
3335,Kim In Seok,1980-10-10,167.64,167.64,ORT,88b250ba222c3a98
3336,Ray Seraille,,190.5,190.5,,2f04c4183523be2e
3337,Ivan Serati,,182.88,182.88,ORT,b23fca14c7b79935
3338,Alex Serdyukov,1980-05-24,187.96,187.96,ORT,253d3f9e97ca149a
3339,Nicholas Sergiacomi,,175.26,187.96,,efab191f204ffa17
3340,Matt Serra,1974-06-02,167.64,172.72,ORT,86dfed7cc24a9fa7
3341,Nick Serra,1978-03-27,175.26,175.26,ORT,1975c2272ba40e71
3342,Adrian Serrano,1963-12-23,172.72,172.72,,e7ec11096eac0282
3343,Fredy Serrano,1979-09-22,160.02,165.1,ORT,0ccab7c889ede9ea
3344,Carl Seumanutafa,1989-09-01,185.42,205.74,ORT,dadaeb402526dca5
3345,Dan Severn,1958-06-08,187.96,187.96,SOU,c670aa48827d6be6
3346,Rosi Sexton,1977-07-16,160.02,160.02,ORT,5dfe71ade71f3a4b
3347,Scott Shaffer,,170.18,170.18,ORT,5c38639f860a5542
3348,Edmen Shahbazyan,1997-11-20,187.96,187.96,ORT,4144798612ef96e5
3349,Leon Shahbazyan,1995-11-18,193.04,187.96,ORT,9eed2bcc9e0b92af
3350,Kamal Shalorus,1972-08-27,172.72,172.72,ORT,ece280745f8727b8
3351,Ken Shamrock,1964-02-11,185.42,182.88,ORT,63b65af1c5cb02cb
3352,Frank Shamrock,1972-12-08,177.8,177.8,ORT,fcaae0385b514f11
3353,Jason Sharp,,185.42,185.42,,285e32e41f61a5b1
3354,Eric Shelton,1991-02-02,167.64,172.72,ORT,a0c64f272b65d441
3355,Sean Sherk,1973-08-05,167.64,170.18,ORT,029880cdbf5ca089
3356,Chase Sherman,1989-11-16,193.04,198.12,ORT,01b352b6a9074d5c
3357,Valentina Shevchenko,1988-03-07,165.1,167.64,SOU,132deb59abae64b1
3358,Antonina Shevchenko,1984-11-20,172.72,170.18,SOU,d7338bcb141abd2c
3359,Katsuyori Shibata,1979-11-17,182.88,182.88,ORT,d4da8995fc91e7ef
3360,Jake Shields,1979-01-09,182.88,182.88,ORT,fe435e440b5de0ff
3361,Henrique Shiguemoto,1989-06-22,180.34,182.88,ORT,5d1700cfbaafbe06
3362,Shunichi Shimizu,1985-01-31,165.1,167.64,ORT,10657c60ce349e0f
3363,Wade Shipp,1975-02-09,190.5,190.5,ORT,a9a314cc77d90b6e
3364,Raja Shippen,1986-10-07,167.64,167.64,,d9e1942637bd57a4
